index,match_no,ballnumber,inningno,over,outcome,batter,bowler,comment,score
3164,14,17,1,2.2,0,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,",0
3165,14,18,1,2.3,0,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,",0
3166,14,19,1,2.4,4,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, Four,",4
3167,14,20,1,2.5,0,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,",0
3168,14,21,1,2.6,4,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, Four,",4
3169,14,22,1,3.1,0,Jitesh Sharma,Marco Jansen,"Marco Jansen to Jitesh Sharma, no run,",0
3170,14,23,1,3.2,0,Jitesh Sharma,Marco Jansen,"Marco Jansen to Jitesh Sharma, no run,",0
3171,14,24,1,3.3,0,Jitesh Sharma,Marco Jansen,"Marco Jansen to Jitesh Sharma, no run,",0
3172,14,25,1,3.4,0,Jitesh Sharma,Marco Jansen,"Marco Jansen to Jitesh Sharma, no run,",0
3173,14,26,1,3.5,w,Jitesh Sharma,Marco Jansen,"Marco Jansen to Jitesh Sharma, no run,                           Wicket - c Aiden Markram b M Jansen batsmen out 4(9)",0
3174,14,27,1,3.6,0,Sam Curran,Marco Jansen,"Marco Jansen to Sam Curran, no run,",0
3175,14,28,1,4.1,1,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, 1 run,",1
3176,14,29,1,4.2,0,Sam Curran,T Natarajan,"T Natarajan to Sam Curran, no run,",0
3177,14,30,1,4.3,1,Sam Curran,T Natarajan,"T Natarajan to Sam Curran, 1 run,",1
3178,14,31,1,4.4,4,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, Four,",4
3179,14,32,1,4.5,2,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, 2 runs,",2
3180,14,33,1,4.6,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3181,14,34,1,5.1,6,Sam Curran,Marco Jansen,"Marco Jansen to Sam Curran, Six,",6
3182,14,35,1,5.2,4,Sam Curran,Marco Jansen,"Marco Jansen to Sam Curran, Four,",4
3183,14,36,1,5.3,0,Sam Curran,Marco Jansen,"Marco Jansen to Sam Curran, no run,",0
3184,14,37,1,5.4,1,Sam Curran,Marco Jansen,"Marco Jansen to Sam Curran, 1 run,",1
3185,14,38,1,5.5,0,Shikhar Dhawan,Marco Jansen,"Marco Jansen to Shikhar Dhawan, no run,",0
3186,14,39,1,5.6,0,Shikhar Dhawan,Marco Jansen,"Marco Jansen to Shikhar Dhawan, no run,",0
3187,14,40,1,6.1,4,n Sundar,Washing,"Washington Sundar to Sam Curran, Four,",4
3188,14,41,1,6.2,1,n Sundar,Washing,"Washington Sundar to Sam Curran, 1 run,",1
3189,14,42,1,6.3,0,n Sundar,Washing,"Washington Sundar to Shikhar Dhawan, no run,",0
3190,14,43,1,6.4,0,n Sundar,Washing,"Washington Sundar to Shikhar Dhawan, no run,",0
3191,14,44,1,6.5,1,n Sundar,Washing,"Washington Sundar to Shikhar Dhawan, 1 run,",1
3192,14,45,1,6.6,0,n Sundar,Washing,"Washington Sundar to Sam Curran, no run,",0
3193,14,46,1,7.1,4,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, Four,",4
3194,14,47,1,7.2,1,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, 1 run,",1
3195,14,48,1,7.3,1,Sam Curran,T Natarajan,"T Natarajan to Sam Curran, 1 run,",1
3196,14,49,1,7.4,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3197,14,50,1,7.5,4,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, Four,",4
3198,14,51,1,7.6,1,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, 1 run,",1
3199,14,52,1,8.1,1,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, 1 run,",1
3200,14,53,1,8.2,0,Sam Curran,Mayank Markande,"Mayank Markande to Sam Curran, no run,",0
3201,14,54,1,8.3,4,Sam Curran,Mayank Markande,"Mayank Markande to Sam Curran, Four,",4
3202,14,55,1,8.4,0,Sam Curran,Mayank Markande,"Mayank Markande to Sam Curran, no run,",0
3203,14,56,1,8.5,w,Sam Curran,Mayank Markande,"Mayank Markande to Sam Curran, no run,                           Wicket - c B Kumar b M Markande batsmen out 22(15)",0
3204,14,57,1,8.6,1,Sikandar Raza,Mayank Markande,"Mayank Markande to Sikandar Raza, 1 run,",1
3205,14,58,1,9.1,1wd,Sikandar Raza,Umran Malik,"Umran Malik to Sikandar Raza, 1 wide,",1
3206,14,59,1,9.1,0,Sikandar Raza,Umran Malik,"Umran Malik to Sikandar Raza, no run,",0
3207,14,60,1,9.2,2,Sikandar Raza,Umran Malik,"Umran Malik to Sikandar Raza, 2 runs,",2
3208,14,61,1,9.3,0,Sikandar Raza,Umran Malik,"Umran Malik to Sikandar Raza, no run,",0
3209,14,62,1,9.4,2,Sikandar Raza,Umran Malik,"Umran Malik to Sikandar Raza, 2 runs,",2
3210,14,63,1,9.5,w,Sikandar Raza,Umran Malik,"Umran Malik to Sikandar Raza, no run,                           Wicket - c Mayank Agarwal b Umran Malik batsmen out 5(6)",0
3211,14,64,1,9.6,4,Shahrukh Khan,Umran Malik,"Umran Malik to Shahrukh Khan, Four,",4
3212,14,65,1,10.1,0,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, no run,",0
3213,14,66,1,10.2,1,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, 1 run,",1
3214,14,67,1,10.3,0,Shahrukh Khan,Mayank Markande,"Mayank Markande to Shahrukh Khan, no run,",0
3215,14,68,1,10.4,w,Shahrukh Khan,Mayank Markande,"Mayank Markande to Shahrukh Khan, no run,                           Wicket - lbw b M Markande batsmen out 4(3)",0
3216,14,69,1,10.5,1,Harpreet Brar,Mayank Markande,"Mayank Markande to Harpreet Brar, 1 run,",1
3217,14,70,1,10.6,1,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, 1 run,",1
3218,14,71,1,11.1,1,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, 1 run,",1
3219,14,72,1,11.2,w,Harpreet Brar,Umran Malik,"Umran Malik to Harpreet Brar, no run,                           Wicket - b Umran Malik batsmen out 1(2)",0
3220,14,73,1,11.3,0,Rahul Chahar,Umran Malik,"Umran Malik to Rahul Chahar, no run,",0
3221,14,74,1,11.4,0,Rahul Chahar,Umran Malik,"Umran Malik to Rahul Chahar, no run,",0
3222,14,75,1,11.5,0,Rahul Chahar,Umran Malik,"Umran Malik to Rahul Chahar, no run,",0
3223,14,76,1,11.6,0,Rahul Chahar,Umran Malik,"Umran Malik to Rahul Chahar, no run,",0
3224,14,77,1,12.1,1,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, 1 run,",1
3225,14,78,1,12.2,0,Rahul Chahar,Mayank Markande,"Mayank Markande to Rahul Chahar, no run,",0
3226,14,79,1,12.3,0,Rahul Chahar,Mayank Markande,"Mayank Markande to Rahul Chahar, no run,",0
3227,14,80,1,12.4,0,Rahul Chahar,Mayank Markande,"Mayank Markande to Rahul Chahar, no run,",0
3228,14,81,1,12.5,w,Rahul Chahar,Mayank Markande,"Mayank Markande to Rahul Chahar, no run,                           Wicket - lbw b M Markande batsmen out 0(8)",0
3229,14,82,1,12.6,0,Nathan Ellis,Mayank Markande,"Mayank Markande to Nathan Ellis, no run,",0
3230,14,83,1,13.1,4,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, Four,",4
3231,14,84,1,13.2,0,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, no run,",0
3232,14,85,1,13.3,1,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, 1 run,",1
3233,14,86,1,13.4,0,Nathan Ellis,Umran Malik,"Umran Malik to Nathan Ellis, no run,",0
3234,14,87,1,13.5,0,Nathan Ellis,Umran Malik,"Umran Malik to Nathan Ellis, no run,",0
3235,14,88,1,13.6,0,Nathan Ellis,Umran Malik,"Umran Malik to Nathan Ellis, no run,",0
3236,14,89,1,14.1,0,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, no run,",0
3237,14,90,1,14.2,0,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, no run,",0
3238,14,91,1,14.3,0,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, no run,",0
3239,14,92,1,14.4,4,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, Four,",4
3240,14,93,1,14.5,1,Shikhar Dhawan,Mayank Markande,"Mayank Markande to Shikhar Dhawan, 1 run,",1
3241,14,94,1,14.6,w,Nathan Ellis,Mayank Markande,"Mayank Markande to Nathan Ellis, no run,                           Wicket - b M Markande batsmen out 0(5)",0
3242,14,95,1,15.1,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3243,14,96,1,15.2,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3244,14,97,1,15.3,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3245,14,98,1,15.4,6,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, Six,",6
3246,14,99,1,15.5,6,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, Six,",6
3247,14,100,1,15.6,1,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, 1 run,",1
3248,14,101,1,16.1,0,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,",0
3249,14,102,1,16.2,4,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, Four,",4
3250,14,103,1,16.3,0,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,",0
3251,14,104,1,16.4,1,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, 1 run,",1
3252,14,105,1,16.5,1,Mohit Rathee,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Mohit Rathee, 1 run,",1
3253,14,106,1,16.6,1wd,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, 1 wide,",1
3254,14,107,1,16.6,1lb,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, 1 leg bye,",1
3255,14,108,1,17.1,0,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, no run,",0
3256,14,109,1,17.2,6,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, Six,",6
3257,14,110,1,17.3,4,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, Four,",4
3258,14,111,1,17.4,0,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, no run,",0
3259,14,112,1,17.5,6,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, Six,",6
3260,14,113,1,17.6,1,Shikhar Dhawan,Umran Malik,"Umran Malik to Shikhar Dhawan, 1 run,",1
3261,14,114,1,18.1,0,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,",0
3262,14,115,1,18.2,0,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, no run,",0
3263,14,116,1,18.3,4,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, Four,",4
3264,14,117,1,18.4,4,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, Four,",4
3265,14,118,1,18.5,1,Shikhar Dhawan,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Shikhar Dhawan, 1 run,",1
3266,14,119,1,18.6,0,Mohit Rathee,Bhuvneshwar Kumar,"Bhuvneshwar Kumar to Mohit Rathee, no run,",0
3267,14,120,1,19.1,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3268,14,121,1,19.2,2,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, 2 runs,",2
3269,14,122,1,19.3,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3270,14,123,1,19.4,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3271,14,124,1,19.5,0,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, no run,",0
3272,14,125,1,19.6,6,Shikhar Dhawan,T Natarajan,"T Natarajan to Shikhar Dhawan, Six,",6
3273,14,1,2,0.1,4,Harry Brook,Sam Curran,"Sam Curran to Harry Brook, Four,",4
3274,14,2,2,0.2,0,Harry Brook,Sam Curran,"Sam Curran to Harry Brook, no run,",0
3275,14,3,2,0.3,0,Harry Brook,Sam Curran,"Sam Curran to Harry Brook, no run,",0
3276,14,4,2,0.4,0,Harry Brook,Sam Curran,"Sam Curran to Harry Brook, no run,",0
3277,14,5,2,0.5,0,Harry Brook,Sam Curran,"Sam Curran to Harry Brook, no run,",0
3278,14,6,2,0.6,0,Harry Brook,Sam Curran,"Sam Curran to Harry Brook, no run,",0
3279,14,7,2,1.1,0,Mayank Agarwal,Arshdeep Singh,"Arshdeep Singh to Mayank Agarwal, no run,",0
3280,14,8,2,1.2,4,Mayank Agarwal,Arshdeep Singh,"Arshdeep Singh to Mayank Agarwal, Four,",4
3281,14,9,2,1.3,0,Mayank Agarwal,Arshdeep Singh,"Arshdeep Singh to Mayank Agarwal, no run,",0
3282,14,10,2,1.4,0,Mayank Agarwal,Arshdeep Singh,"Arshdeep Singh to Mayank Agarwal, no run,",0
3283,14,11,2,1.5,4,Mayank Agarwal,Arshdeep Singh,"Arshdeep Singh to Mayank Agarwal, Four,",4
3284,14,12,2,1.6,1,Mayank Agarwal,Arshdeep Singh,"Arshdeep Singh to Mayank Agarwal, 1 run,",1
3285,14,13,2,2.1,0,Mayank Agarwal,Harpreet Brar,"Harpreet Brar to Mayank Agarwal, no run,",0
3286,14,14,2,2.2,4,Mayank Agarwal,Harpreet Brar,"Harpreet Brar to Mayank Agarwal, Four,",4
3287,14,15,2,2.3,1,Mayank Agarwal,Harpreet Brar,"Harpreet Brar to Mayank Agarwal, 1 run,",1
3288,14,16,2,2.4,0,Harry Brook,Harpreet Brar,"Harpreet Brar to Harry Brook, no run,",0
3289,14,17,2,2.5,0,Harry Brook,Harpreet Brar,"Harpreet Brar to Harry Brook, no run,",0
3290,14,18,2,2.6,1,Harry Brook,Harpreet Brar,"Harpreet Brar to Harry Brook, 1 run,",1
3291,14,19,2,3.1,4,Harry Brook,Arshdeep Singh,"Arshdeep Singh to Harry Brook, Four,",4
3292,14,20,2,3.2,4,Harry Brook,Arshdeep Singh,"Arshdeep Singh to Harry Brook, Four,",4
3293,14,21,2,3.3,0,Harry Brook,Arshdeep Singh,"Arshdeep Singh to Harry Brook, no run,",0
3294,14,22,2,3.4,0,Harry Brook,Arshdeep Singh,"Arshdeep Singh to Harry Brook, no run,",0
3295,14,23,2,3.5,w,Harry Brook,Arshdeep Singh,"Arshdeep Singh to Harry Brook, no run,                           Wicket - b Arshdeep Singh batsmen out 13(14)",0
3296,14,24,2,3.6,0,Rahul Tripathi,Arshdeep Singh,"Arshdeep Singh to Rahul Tripathi, no run,",0
3297,14,25,2,4.1,0,Mayank Agarwal,Nathan Ellis,"Nathan Ellis to Mayank Agarwal, no run,",0
3298,14,26,2,4.2,0,Mayank Agarwal,Nathan Ellis,"Nathan Ellis to Mayank Agarwal, no run,",0
3299,14,27,2,4.3,1,Mayank Agarwal,Nathan Ellis,"Nathan Ellis to Mayank Agarwal, 1 run,",1
3300,14,28,2,4.4,1,Rahul Tripathi,Nathan Ellis,"Nathan Ellis to Rahul Tripathi, 1 run,",1
3301,14,29,2,4.5,1,Mayank Agarwal,Nathan Ellis,"Nathan Ellis to Mayank Agarwal, 1 run,",1
3302,14,30,2,4.6,0,Rahul Tripathi,Nathan Ellis,"Nathan Ellis to Rahul Tripathi, no run,",0
3303,14,31,2,5.1,0,Mayank Agarwal,Sam Curran,"Sam Curran to Mayank Agarwal, no run,",0
3304,14,32,2,5.2,1,Mayank Agarwal,Sam Curran,"Sam Curran to Mayank Agarwal, 1 run,",1
3305,14,33,2,5.3,1,Rahul Tripathi,Sam Curran,"Sam Curran to Rahul Tripathi, 1 run,",1
3306,14,34,2,5.4,1,Mayank Agarwal,Sam Curran,"Sam Curran to Mayank Agarwal, 1 run,",1
3307,14,35,2,5.5,0,Rahul Tripathi,Sam Curran,"Sam Curran to Rahul Tripathi, no run,",0
3308,14,36,2,5.6,1,Rahul Tripathi,Sam Curran,"Sam Curran to Rahul Tripathi, 1 run,",1
3309,14,37,2,6.1,0,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, no run,",0
3310,14,38,2,6.2,0,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, no run,",0
3311,14,39,2,6.3,0,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, no run,",0
3312,14,40,2,6.4,6,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, Six,",6
3313,14,41,2,6.5,0,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, no run,",0
3314,14,42,2,6.6,0,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, no run,",0
3315,14,43,2,7.1,1,Mayank Agarwal,Harpreet Brar,"Harpreet Brar to Mayank Agarwal, 1 run,",1
3316,14,44,2,7.2,0,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, no run,",0
3317,14,45,2,7.3,0,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, no run,",0
3318,14,46,2,7.4,0,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, no run,",0
3319,14,47,2,7.5,1,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, 1 run,",1
3320,14,48,2,7.6,1,Mayank Agarwal,Harpreet Brar,"Harpreet Brar to Mayank Agarwal, 1 run,",1
3321,14,49,2,8.1,1,Mayank Agarwal,Rahul Chahar,"Rahul Chahar to Mayank Agarwal, 1 run,",1
3322,14,50,2,8.2,1,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, 1 run,",1
3323,14,51,2,8.3,w,Mayank Agarwal,Rahul Chahar,"Rahul Chahar to Mayank Agarwal, no run,                           Wicket - c Sam Curran b RD Chahar batsmen out 21(20)",0
3324,14,52,2,8.4,1,Aiden Markram,Rahul Chahar,"Rahul Chahar to Aiden Markram, 1 run,",1
3325,14,53,2,8.5,4,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, Four,",4
3326,14,54,2,8.6,4,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, Four,",4
3327,14,55,2,9.1,1,Aiden Markram,Harpreet Brar,"Harpreet Brar to Aiden Markram, 1 run,",1
3328,14,56,2,9.2,0,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, no run,",0
3329,14,57,2,9.3,4,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, Four,",4
3330,14,58,2,9.4,4,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, Four,",4
3331,14,59,2,9.5,4,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, Four,",4
3332,14,60,2,9.6,0,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, no run,",0
3333,14,61,2,10.1,1,Aiden Markram,Rahul Chahar,"Rahul Chahar to Aiden Markram, 1 run,",1
3334,14,62,2,10.2,0,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, no run,",0
3335,14,63,2,10.3,4,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, Four,",4
3336,14,64,2,10.4,0,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, no run,",0
3337,14,65,2,10.5,2,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, 2 runs,",2
3338,14,66,2,10.6,4,Rahul Tripathi,Rahul Chahar,"Rahul Chahar to Rahul Tripathi, Four,",4
3339,14,67,2,11.1,1,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, 1 run,",1
3340,14,68,2,11.2,1,Rahul Tripathi,Nathan Ellis,"Nathan Ellis to Rahul Tripathi, 1 run,",1
3341,14,69,2,11.3,4,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, Four,",4
3342,14,70,2,11.4,1,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, 1 run,",1
3343,14,71,2,11.5,1,Rahul Tripathi,Nathan Ellis,"Nathan Ellis to Rahul Tripathi, 1 run,",1
3344,14,72,2,11.6,0,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, no run,",0
3345,14,73,2,12.1,1,Rahul Tripathi,Mohit Rathee,"Mohit Rathee to Rahul Tripathi, 1 run,",1
3346,14,74,2,12.2,1,Aiden Markram,Mohit Rathee,"Mohit Rathee to Aiden Markram, 1 run,",1
3347,14,75,2,12.3,0,Rahul Tripathi,Mohit Rathee,"Mohit Rathee to Rahul Tripathi, no run,",0
3348,14,76,2,12.4,0,Rahul Tripathi,Mohit Rathee,"Mohit Rathee to Rahul Tripathi, no run,",0
3349,14,77,2,12.5,6,Rahul Tripathi,Mohit Rathee,"Mohit Rathee to Rahul Tripathi, Six,",6
3350,14,78,2,12.6,0,Rahul Tripathi,Mohit Rathee,"Mohit Rathee to Rahul Tripathi, no run,",0
3351,14,79,2,13.1,1,Aiden Markram,Arshdeep Singh,"Arshdeep Singh to Aiden Markram, 1 run,",1
3352,14,80,2,13.2,0,Rahul Tripathi,Arshdeep Singh,"Arshdeep Singh to Rahul Tripathi, no run,",0
3353,14,81,2,13.3,0,Rahul Tripathi,Arshdeep Singh,"Arshdeep Singh to Rahul Tripathi, no run,",0
3354,14,82,2,13.4,1,Rahul Tripathi,Arshdeep Singh,"Arshdeep Singh to Rahul Tripathi, 1 run,",1
3355,14,83,2,13.5,1,Aiden Markram,Arshdeep Singh,"Arshdeep Singh to Aiden Markram, 1 run,",1
3356,14,84,2,13.6,0,Rahul Tripathi,Arshdeep Singh,"Arshdeep Singh to Rahul Tripathi, no run,",0
3357,14,85,2,14.1,2,Aiden Markram,Mohit Rathee,"Mohit Rathee to Aiden Markram, 2 runs,",2
3358,14,86,2,14.2,4,Aiden Markram,Mohit Rathee,"Mohit Rathee to Aiden Markram, Four,",4
3359,14,87,2,14.3,1,Aiden Markram,Mohit Rathee,"Mohit Rathee to Aiden Markram, 1 run,",1
3360,14,88,2,14.4,6,Rahul Tripathi,Mohit Rathee,"Mohit Rathee to Rahul Tripathi, Six,",6
3361,14,89,2,14.5,4,Rahul Tripathi,Mohit Rathee,"Mohit Rathee to Rahul Tripathi, Four,",4
3362,14,90,2,14.6,4,Rahul Tripathi,Mohit Rathee,"Mohit Rathee to Rahul Tripathi, Four,",4
3363,14,91,2,15.1,1,Aiden Markram,Sam Curran,"Sam Curran to Aiden Markram, 1 run,",1
3364,14,92,2,15.2,1,Rahul Tripathi,Sam Curran,"Sam Curran to Rahul Tripathi, 1 run,",1
3365,14,93,2,15.3,0,Aiden Markram,Sam Curran,"Sam Curran to Aiden Markram, no run,",0
3366,14,94,2,15.4,1,Aiden Markram,Sam Curran,"Sam Curran to Aiden Markram, 1 run,",1
3367,14,95,2,15.5,2,Rahul Tripathi,Sam Curran,"Sam Curran to Rahul Tripathi, 2 runs,",2
3368,14,96,2,15.6,1,Rahul Tripathi,Sam Curran,"Sam Curran to Rahul Tripathi, 1 run,",1
3369,14,97,2,16.1,1,Rahul Tripathi,Nathan Ellis,"Nathan Ellis to Rahul Tripathi, 1 run,",1
3370,14,98,2,16.2,4,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, Four,",4
3371,14,99,2,16.3,0,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, no run,",0
3372,14,100,2,16.4,4,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, Four,",4
3373,14,101,2,16.5,4,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, Four,",4
3374,14,102,2,16.6,4,Aiden Markram,Nathan Ellis,"Nathan Ellis to Aiden Markram, Four,",4
3375,14,103,2,17.1,4,Rahul Tripathi,Harpreet Brar,"Harpreet Brar to Rahul Tripathi, Four,",4
3376,15,1,1,0.1,0,Virat Kohli,Jaydev Unadkat,"Jaydev Unadkat to Virat Kohli, no run,",0
3377,15,2,1,0.2,2,Virat Kohli,Jaydev Unadkat,"Jaydev Unadkat to Virat Kohli, 2 runs,",2
3378,15,3,1,0.3,0,Virat Kohli,Jaydev Unadkat,"Jaydev Unadkat to Virat Kohli, no run,",0
3379,15,4,1,0.4,1,Virat Kohli,Jaydev Unadkat,"Jaydev Unadkat to Virat Kohli, 1 run,",1
3380,15,5,1,0.5,0,Faf du Plessis,Jaydev Unadkat,"Jaydev Unadkat to Faf du Plessis, no run,",0
3381,15,6,1,0.6,1,Faf du Plessis,Jaydev Unadkat,"Jaydev Unadkat to Faf du Plessis, 1 run,",1
3382,15,7,1,1.1,1,Faf du Plessis,Avesh Khan,"Avesh Khan to Faf du Plessis, 1 run,",1
3383,15,8,1,1.2,0,Virat Kohli,Avesh Khan,"Avesh Khan to Virat Kohli, no run,",0
3384,15,9,1,1.3,6,Virat Kohli,Avesh Khan,"Avesh Khan to Virat Kohli, Six,",6
3385,15,10,1,1.4,4,Virat Kohli,Avesh Khan,"Avesh Khan to Virat Kohli, Four,",4
3386,15,11,1,1.5,0,Virat Kohli,Avesh Khan,"Avesh Khan to Virat Kohli, no run,",0
3387,15,12,1,1.6,2lb,Virat Kohli,Avesh Khan,"Avesh Khan to Virat Kohli, 2 leg bye,",2
3388,15,13,1,2.1,1,Faf du Plessis,Krunal Pandya,"Krunal Pandya to Faf du Plessis, 1 run,",1
3389,15,14,1,2.2,1,Virat Kohli,Krunal Pandya,"Krunal Pandya to Virat Kohli, 1 run,",1
3390,15,15,1,2.3,1,Faf du Plessis,Krunal Pandya,"Krunal Pandya to Faf du Plessis, 1 run,",1
3391,15,16,1,2.4,0,Virat Kohli,Krunal Pandya,"Krunal Pandya to Virat Kohli, no run,",0
3392,15,17,1,2.5,1,Virat Kohli,Krunal Pandya,"Krunal Pandya to Virat Kohli, 1 run,",1
3393,15,18,1,2.6,4,Faf du Plessis,Krunal Pandya,"Krunal Pandya to Faf du Plessis, Four,",4
3394,15,19,1,3.1,4,Virat Kohli,Avesh Khan,"Avesh Khan to Virat Kohli, Four,",4
3395,15,20,1,3.2,0,Virat Kohli,Avesh Khan,"Avesh Khan to Virat Kohli, no run,",0
